gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Adip1	Adip2	B	B_plasma	CD14+Mo	CD16+Mo	CD4+T_act	CD4+T_naive	CD8+T_em	CD8+T_te	CD8+T_trans	DC	EC10_CMC-like	EC1_cap	EC2_cap	EC3_cap	EC5_art	EC6_ven	EC7_endocardial	EC8_ln	FB2	FB3	FB4_activated	FB5	FB6	ILC	LYVE1+IGF1+MP	LYVE1+MP_cycling	LYVE1+TIMD4+MP	MAIT-like	Mast	MoMP	NC1_glial	NC2_glial_NGF+	NK_CD16hi	NK_CD56hi	PC2_atria	PC3_str	SAN_P_cell	SMC1_basic	SMC2_art	aCM1	aCM2	aCM3	aCM4	epicardium_subepicardium	myocardium
CCR7	P32248	False	CCR7_HUMAN		CPI-SS06C0074BD	0.0	0.013	0.429	0.0	0.0	0.006	0.069	0.204	0.0	0.032	0.013	0.026	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.011	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.162	0.0	0.02	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0DBFB8BEA	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS05B7D3407	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS052BBD9F9	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0911EECCC	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR6	P51684	False	CCR6_HUMAN		CPI-SS0079E2156	0.003	0.018	0.239	0.0	0.0	0.0	0.29	0.342	0.104	0.05	0.012	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.295	0.0	0.019	0.0	0.129	0.0	0.0	0.0	0.0	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
CCR9	P51686	False	CCR9_HUMAN		CPI-SS039863E62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.005	0.0	0.0	0.003	0.003	0.0	0.001	0.0	0.0
CCR10	P46092	False	CCR10_HUMAN		CPI-SS0BFCF6B11	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.007	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.01	0.008	0.0	0.026	0.0	0.0	0.006	0.006	0.003	0.0	0.0	0.0	0.03	0.024	0.0	0.0	0.064	0.042	0.008	0.061	0.0	0.007	0.02	0.0	0.013	0.011	0.0
CCR10	P46092	False	CCR10_HUMAN		CPI-SS0BCCA6596	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.007	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.01	0.008	0.0	0.026	0.0	0.0	0.006	0.006	0.003	0.0	0.0	0.0	0.03	0.024	0.0	0.0	0.064	0.042	0.008	0.061	0.0	0.007	0.02	0.0	0.013	0.011	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0C090A257	0.0	0.0	0.0	0.0	0.119	0.053	0.148	0.081	0.22	0.349	0.342	0.191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.004	0.03	0.042	0.139	0.0	0.081	0.0	0.0	0.0	0.053	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0D1D95883	0.0	0.0	0.0	0.0	0.119	0.053	0.148	0.081	0.22	0.349	0.342	0.191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.004	0.03	0.042	0.139	0.0	0.081	0.0	0.0	0.0	0.053	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0B01D306C	0.0	0.0	0.0	0.0	0.119	0.053	0.148	0.081	0.22	0.349	0.342	0.191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.004	0.03	0.042	0.139	0.0	0.081	0.0	0.0	0.0	0.053	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0C30EC0DE	0.0	0.0	0.0	0.0	0.119	0.053	0.148	0.081	0.22	0.349	0.342	0.191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.004	0.03	0.042	0.139	0.0	0.081	0.0	0.0	0.0	0.053	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0
GPR75	O95800	False	GPR75_HUMAN		CPI-SS0BDA6DD92	0.004	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.015	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.002	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.005	0.0	0.001	0.0	0.0
CD6	P30203	False	CD6_HUMAN		CPI-SS04256AA73	0.003	0.026	0.059	0.0	0.03	0.0	0.715	0.885	0.442	0.393	0.498	0.088	0.0	0.0	0.0	0.0	0.012	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.002	0.788	0.0	0.0	0.0	0.015	0.256	0.107	0.0	0.0	0.004	0.0	0.011	0.0	0.004	0.0	0.0	0.0	0.0
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0EAB03260	0.0	0.006	0.0	0.0	0.52	0.494	0.0	0.0	0.0	0.0	0.012	0.237	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.257	0.283	0.35	0.0	0.032	0.185	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0A76A8E97	0.0	0.006	0.0	0.0	0.52	0.494	0.0	0.0	0.0	0.0	0.012	0.237	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.257	0.283	0.35	0.0	0.032	0.185	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0DBA81CCF	0.0	0.006	0.0	0.0	0.52	0.494	0.0	0.0	0.0	0.0	0.012	0.237	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.257	0.283	0.35	0.0	0.032	0.185	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NECTIN2	Q92692	False	PVRL2_HUMAN		CPI-SS06207F70E	0.118	0.169	0.011	0.0	0.141	0.207	0.0	0.014	0.0	0.0	0.0	0.263	0.37	0.238	0.564	0.43	0.202	0.247	0.506	0.339	0.093	0.161	0.0	0.155	0.069	0.245	0.173	0.401	0.208	0.0	0.034	0.118	0.105	0.134	0.0	0.0	0.223	0.277	0.126	0.126	0.109	0.084	0.111	0.162	0.063	0.149	0.155
SELP	P16109	False	LYAM3_HUMAN		CPI-SS038E5B8D9	0.003	0.033	0.009	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.061	0.0	0.0	0.0	0.104	0.26	0.68	0.179	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.001	0.002	0.0	0.0	0.018	0.0
SELP	P16109	False	LYAM3_HUMAN		CPI-SS013E6EBC3	0.003	0.033	0.009	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.061	0.0	0.0	0.0	0.104	0.26	0.68	0.179	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.001	0.002	0.0	0.0	0.018	0.0
SELP	P16109	False	LYAM3_HUMAN		CPI-SS039266778	0.003	0.033	0.009	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.061	0.0	0.0	0.0	0.104	0.26	0.68	0.179	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.001	0.002	0.0	0.0	0.018	0.0
SELP	P16109	False	LYAM3_HUMAN		CPI-SS027DD8311	0.003	0.033	0.009	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.061	0.0	0.0	0.0	0.104	0.26	0.68	0.179	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.001	0.002	0.0	0.0	0.018	0.0
TREML2	Q5T2D2	False	TRML2_HUMAN		CPI-SS0C724345A	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.0
SELL	P14151	False	LYAM1_HUMAN		CPI-SS00D1CB372	0.004	0.006	0.781	0.0	0.061	0.086	0.0	0.296	0.059	0.027	0.018	0.12	0.0	0.0	0.0	0.0	0.03	0.0	0.02	0.018	0.016	0.0	0.0	0.0	0.0	0.447	0.036	0.014	0.013	0.065	0.0	0.0	0.0	0.007	0.047	0.129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SELL	P14151	False	LYAM1_HUMAN		CPI-SS01EBB8D76	0.004	0.006	0.781	0.0	0.061	0.086	0.0	0.296	0.059	0.027	0.018	0.12	0.0	0.0	0.0	0.0	0.03	0.0	0.02	0.018	0.016	0.0	0.0	0.0	0.0	0.447	0.036	0.014	0.013	0.065	0.0	0.0	0.0	0.007	0.047	0.129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SELL	P14151	False	LYAM1_HUMAN		CPI-SS08920B6FF	0.004	0.006	0.781	0.0	0.061	0.086	0.0	0.296	0.059	0.027	0.018	0.12	0.0	0.0	0.0	0.0	0.03	0.0	0.02	0.018	0.016	0.0	0.0	0.0	0.0	0.447	0.036	0.014	0.013	0.065	0.0	0.0	0.0	0.007	0.047	0.129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SELL	P14151	False	LYAM1_HUMAN		CPI-SS0D479FBB7	0.004	0.006	0.781	0.0	0.061	0.086	0.0	0.296	0.059	0.027	0.018	0.12	0.0	0.0	0.0	0.0	0.03	0.0	0.02	0.018	0.016	0.0	0.0	0.0	0.0	0.447	0.036	0.014	0.013	0.065	0.0	0.0	0.0	0.007	0.047	0.129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD40	P25942	False	TNR5_HUMAN		CPI-SS0D9E45677	0.049	0.106	0.224	0.058	0.02	0.066	0.015	0.028	0.018	0.055	0.04	0.0	0.128	0.042	0.151	0.0	0.09	0.172	0.127	0.014	0.151	0.132	0.392	0.113	0.113	0.0	0.102	0.101	0.11	0.0	0.0	0.051	0.076	0.074	0.0	0.0	0.062	0.042	0.036	0.062	0.071	0.025	0.034	0.0	0.017	0.143	0.105
SELE	P16581	False	LYAM2_HUMAN		CPI-SS06F83AE58	0.0	0.002	0.0	0.209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.022	0.0	0.458	0.0	0.008	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0
SELE	P16581	False	LYAM2_HUMAN		CPI-SS0BDC04683	0.0	0.002	0.0	0.209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.022	0.0	0.458	0.0	0.008	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0
SELE	P16581	False	LYAM2_HUMAN		CPI-SS0B111D2F5	0.0	0.002	0.0	0.209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.022	0.0	0.458	0.0	0.008	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0
SELE	P16581	False	LYAM2_HUMAN		CPI-SS085C6A191	0.0	0.002	0.0	0.209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.022	0.0	0.458	0.0	0.008	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0
CD244	Q9BZW8	False	CD244_HUMAN		CPI-SS056FF4363	0.0	0.017	0.016	0.0	0.083	0.103	0.012	0.014	0.061	0.097	0.123	0.19	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.012	0.045	0.067	0.102	0.0	0.034	0.0	0.002	0.52	0.477	0.0	0.0	0.015	0.0	0.0	0.003	0.003	0.0	0.004	0.0	0.073
SIGLEC10	Q96LC7	False	SIG10_HUMAN		CPI-SS073C1B796	0.0	0.004	0.202	0.0	0.257	0.103	0.0	0.004	0.016	0.0	0.012	0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.002	0.0	0.0	0.0	0.0	0.0	0.028	0.209	0.198	0.0	0.028	0.065	0.008	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD27	P26842	False	CD27_HUMAN		CPI-SS01999882C	0.015	0.022	0.069	0.773	0.0	0.0	0.219	0.186	0.243	0.199	0.227	0.0	0.0	0.0	0.131	0.0	0.0	0.0	0.008	0.0	0.006	0.011	0.0	0.0	0.0	0.285	0.0	0.017	0.001	0.309	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0
CD28	P10747	False	CD28_HUMAN		CPI-SS0DC98E54D	0.006	0.008	0.035	0.423	0.106	0.045	0.782	0.907	0.393	0.729	0.542	0.091	0.0	0.0	0.155	0.0	0.0	0.005	0.0	0.0	0.004	0.024	0.0	0.01	0.0	0.0	0.456	0.153	0.251	0.235	0.037	0.126	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.002	0.0	0.0
CD28	P10747	False	CD28_HUMAN		CPI-SS0452C6098	0.006	0.008	0.035	0.423	0.106	0.045	0.782	0.907	0.393	0.729	0.542	0.091	0.0	0.0	0.155	0.0	0.0	0.005	0.0	0.0	0.004	0.024	0.0	0.01	0.0	0.0	0.456	0.153	0.251	0.235	0.037	0.126	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.002	0.0	0.0
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS08EC6823D	0.0	0.003	0.0	0.0	0.0	0.008	0.141	0.114	0.012	0.0	0.023	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0A72C2360	0.0	0.003	0.0	0.0	0.0	0.008	0.141	0.114	0.012	0.0	0.023	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS01560CA22	0.096	0.096	0.011	0.0	0.423	0.737	0.02	0.0	0.0	0.0	0.026	0.542	0.008	0.0	0.0	0.0	0.016	0.049	0.019	0.138	0.067	0.061	0.0	0.044	0.045	0.0	0.429	0.122	0.676	0.0	0.0	0.658	0.025	0.039	0.0	0.036	0.023	0.0	0.099	0.0	0.036	0.034	0.052	0.04	0.027	0.051	0.029
CD209	Q9NNX6	False	CD209_HUMAN		CPI-SS055B305F1	0.0	0.014	0.019	0.0	0.268	0.077	0.0	0.0	0.0	0.0	0.0	0.225	0.0	0.0	0.0	0.0	0.005	0.006	0.004	0.035	0.001	0.0	0.0	0.0	0.0	0.0	0.827	0.499	0.459	0.0	0.0	0.229	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD209	Q9NNX6	False	CD209_HUMAN		CPI-SS0544D2759	0.0	0.014	0.019	0.0	0.268	0.077	0.0	0.0	0.0	0.0	0.0	0.225	0.0	0.0	0.0	0.0	0.005	0.006	0.004	0.035	0.001	0.0	0.0	0.0	0.0	0.0	0.827	0.499	0.459	0.0	0.0	0.229	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD209	Q9NNX6	False	CD209_HUMAN		CPI-SS0A2949959	0.0	0.014	0.019	0.0	0.268	0.077	0.0	0.0	0.0	0.0	0.0	0.225	0.0	0.0	0.0	0.0	0.005	0.006	0.004	0.035	0.001	0.0	0.0	0.0	0.0	0.0	0.827	0.499	0.459	0.0	0.0	0.229	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEACAM6	P40199	False	CEAM6_HUMAN		CPI-SS0A2D7895C	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
CEACAM6	P40199	False	CEAM6_HUMAN		CPI-SS0322747C2	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
CEACAM6	P40199	False	CEAM6_HUMAN		CPI-SS08C411721	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
CEACAM8	P31997	False	CEAM8_HUMAN		CPI-SS0CCDBBBC0	0.01	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.007	0.0	0.0	0.0	0.0
CD8A	P01732	False	CD8A_HUMAN		CPI-SS04B37190C	0.0	0.023	0.051	0.0	0.0	0.002	0.229	0.177	1.006	0.831	1.141	0.052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.402	0.0	0.0	0.02	0.0	0.186	0.108	0.0	0.0	0.006	0.0	0.0	0.002	0.011	0.0	0.001	0.0	0.0
CD1D	P15813	False	CD1D_HUMAN		CPI-SS0AC66088D	0.0	0.0	0.066	0.058	0.0	0.24	0.0	0.0	0.0	0.0	0.0	0.395	0.014	0.038	0.0	0.0	0.008	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.102	0.039	0.0	0.0	0.019	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.006	0.0	0.0	0.0	0.0
CEACAM1	P13688	False	CEAM1_HUMAN		CPI-SS0B537DD3F	0.191	0.17	0.0	0.122	0.043	0.011	0.054	0.075	0.012	0.0	0.01	0.045	0.135	0.273	0.13	0.568	0.082	0.167	0.193	0.397	0.003	0.006	0.0	0.0	0.0	0.0	0.069	0.08	0.078	0.082	0.058	0.056	0.124	0.101	0.035	0.0	0.006	0.0	0.076	0.0	0.02	0.029	0.039	0.0	0.023	0.0	0.016
RORA	P35398	False	RORA_HUMAN		CPI-CS06A0713BD	2.64	2.896	0.262	1.003	0.221	0.174	2.259	1.864	1.523	1.391	1.259	0.315	0.979	0.7	1.032	0.833	0.913	1.365	1.909	2.383	2.885	2.805	2.298	1.861	2.394	1.859	0.485	0.466	0.525	2.549	0.269	0.477	0.941	2.448	1.242	1.531	1.612	0.94	2.111	1.417	1.989	1.874	2.322	1.333	1.796	2.854	2.435
RORA	P35398	False	RORA_HUMAN		CPI-CS0D81115C8	2.64	2.896	0.262	1.003	0.221	0.174	2.259	1.864	1.523	1.391	1.259	0.315	0.979	0.7	1.032	0.833	0.913	1.365	1.909	2.383	2.885	2.805	2.298	1.861	2.394	1.859	0.485	0.466	0.525	2.549	0.269	0.477	0.941	2.448	1.242	1.531	1.612	0.94	2.111	1.417	1.989	1.874	2.322	1.333	1.796	2.854	2.435
RORA	P35398	False	RORA_HUMAN		CPI-CS06C6527F4	2.64	2.896	0.262	1.003	0.221	0.174	2.259	1.864	1.523	1.391	1.259	0.315	0.979	0.7	1.032	0.833	0.913	1.365	1.909	2.383	2.885	2.805	2.298	1.861	2.394	1.859	0.485	0.466	0.525	2.549	0.269	0.477	0.941	2.448	1.242	1.531	1.612	0.94	2.111	1.417	1.989	1.874	2.322	1.333	1.796	2.854	2.435
RORA	P35398	False	RORA_HUMAN		CPI-CS0406B0B69	2.64	2.896	0.262	1.003	0.221	0.174	2.259	1.864	1.523	1.391	1.259	0.315	0.979	0.7	1.032	0.833	0.913	1.365	1.909	2.383	2.885	2.805	2.298	1.861	2.394	1.859	0.485	0.466	0.525	2.549	0.269	0.477	0.941	2.448	1.242	1.531	1.612	0.94	2.111	1.417	1.989	1.874	2.322	1.333	1.796	2.854	2.435
RORC	P51449	False	RORG_HUMAN		CPI-CS0CDFC0C7D	0.005	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.023	0.0	0.024	0.0	0.0
RORC	P51449	False	RORG_HUMAN		CPI-CS03D61E885	0.005	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.023	0.0	0.024	0.0	0.0
RORC	P51449	False	RORG_HUMAN		CPI-CS0BEF10547	0.005	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.023	0.0	0.024	0.0	0.0
RORC	P51449	False	RORG_HUMAN		CPI-CS0F51152EA	0.005	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.023	0.0	0.024	0.0	0.0
KLRF2	D3W0D1	False	KLRF2_HUMAN		CPI-SS0CD8D0164	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
