gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Astro	CC1	CC2	CC3	Endo	L2/3 IT	L4	L5 PT	L6 CT	L6 IT	L6b	Lamp5	NP	Pvalb	Sncg	Sst	Vip
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC033072405	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC072B222EE	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC0DE59E92B	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC01CD69B71	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC064FD0FE9	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC068956044	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC09E794969	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC0F0C48A55	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC014C4FF5F	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC05708A400	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC0DCE246DF	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC0E366FBD5	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC0664821F8	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC02CD61933	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC081514479	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC0B845D70B	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC084ABBDE8	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC01F565028	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC0C109D7DD	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC09EB70913	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC04A0FDD1C	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC02DBB58E9	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC037EB0864	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC09A13B23F	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC07BE1B308	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0FC2F01AB	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0222B6286	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC036772033	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC05B3DB330	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0AD6F0571	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC041297876	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0F0E50ABC	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC00A4CC26C	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC01F8CA118	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0AC55FB5B	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0BB3C6CB3	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC00F5F0266	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0F83E11EB	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC04BD88A3A	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC0B3CE8661	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC00FE16546	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC037A4383F	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC0DD99C42B	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC016C39E1C	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC002EFE61E	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC054692E80	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC0B72458CD	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC0AA96E404	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC02D7E1CD1	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC07C08B2DE	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC017AB6A86	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC01E49D97E	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC00BFD8B11	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN1	Q05586	True	NMDZ1_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC0D299DB74	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN2A	Q12879	True	NMDE1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC0638AC67E	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN2A	Q12879	True	NMDE1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC0456B9A93	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN2A	Q12879	True	NMDE1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC0859442EA	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN2A	Q12879	True	NMDE1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC0CE99AC11	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN2A	Q12879	True	NMDE1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC0AC4592F2	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN2A	Q12879	True	NMDE1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC06CC71FC3	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN2A	Q12879	True	NMDE1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC06FC18E3A	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN2A	Q12879	True	NMDE1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC095C752D3	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN2A	Q12879	True	NMDE1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC05B7F59A7	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN2A	Q12879	True	NMDE1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC0FE97618B	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN2A	Q12879	True	NMDE1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC033072405	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN2A	Q12879	True	NMDE1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC072B222EE	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN2A	Q12879	True	NMDE1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC0DE59E92B	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN2A	Q12879	True	NMDE1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC01CD69B71	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN2A	Q12879	True	NMDE1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC064FD0FE9	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN2A	Q12879	True	NMDE1_HUMAN	Glutamate_NMDA_1_2A_complex	CPI-CC068956044	0.0	0.209	0.332	0.261	0.0	0.428	0.437	0.373	0.3	0.303	0.131	0.262	0.414	0.119	0.097	0.17	0.104
GRIN2B	Q13224	True	NMDE2_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC09E794969	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN2B	Q13224	True	NMDE2_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC0F0C48A55	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN2B	Q13224	True	NMDE2_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC014C4FF5F	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN2B	Q13224	True	NMDE2_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC05708A400	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN2B	Q13224	True	NMDE2_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC0DCE246DF	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN2B	Q13224	True	NMDE2_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC0E366FBD5	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN2B	Q13224	True	NMDE2_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC0664821F8	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN2B	Q13224	True	NMDE2_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC02CD61933	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN2B	Q13224	True	NMDE2_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC081514479	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN2B	Q13224	True	NMDE2_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC0B845D70B	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN2B	Q13224	True	NMDE2_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC084ABBDE8	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN2B	Q13224	True	NMDE2_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC01F565028	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN2B	Q13224	True	NMDE2_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC0C109D7DD	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN2B	Q13224	True	NMDE2_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC09EB70913	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN2B	Q13224	True	NMDE2_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC04A0FDD1C	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN2B	Q13224	True	NMDE2_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC02DBB58E9	0.008	0.487	0.701	0.597	0.0	0.707	0.851	0.58	0.594	0.591	0.42	0.62	0.645	0.565	0.521	0.705	0.604
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC037EB0864	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC09A13B23F	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC07BE1B308	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0FC2F01AB	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0222B6286	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC036772033	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC05B3DB330	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0AD6F0571	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC041297876	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0F0E50ABC	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC00A4CC26C	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC01F8CA118	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0AC55FB5B	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0BB3C6CB3	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC00F5F0266	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0F83E11EB	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC04BD88A3A	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC0B3CE8661	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC00FE16546	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC037A4383F	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC0DD99C42B	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC016C39E1C	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC002EFE61E	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC054692E80	0.008	0.047	0.072	0.065	0.0	0.114	0.095	0.031	0.054	0.078	0.043	0.2	0.015	0.107	0.182	0.134	0.152
