gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	#B16BA8	#F39426	B cells Memory	B cells Naive	CAFs MSC iCAF-like	CAFs myCAF-like	Cancer Basal SC	Cycling T-cells	Cycling_Myeloid	DCs	Endothelial ACKR1	Endothelial CXCL12	Endothelial RGS5	Luminal Progenitors	Macrophage	Mature Luminal	Monocyte	Myoepithelial	NK cells	NKT cells	PVL Differentiated	PVL Immature	Plasmablasts	T cells CD4+	T cells CD8+
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS0E9F23560	0.005	0.004	0.0	0.0	0.032	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.029	0.0	0.0	0.0
AXL	P30530	False	UFO_HUMAN		CPI-SS0AE964947	0.0	0.0	0.0	0.0	0.179	0.271	0.053	0.0	0.137	0.239	0.0	0.0	0.0	0.001	0.426	0.0	0.264	0.145	0.0	0.0	0.426	0.182	0.006	0.006	0.0
GHRHR	Q02643	False	GHRHR_HUMAN		CPI-SS0C9DBD840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR39	O43194	False	GPR39_HUMAN		CPI-SS02AEB612C	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.065	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLP1R	P43220	False	GLP1R_HUMAN		CPI-SS0B20A1B18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLP2R	O95838	False	GLP2R_HUMAN		CPI-SS04D518182	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRPR	P30550	False	GRPR_HUMAN		CPI-SS07AF9303D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRPR	P30550	False	GRPR_HUMAN		CPI-SS0B9B66F8E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NMBR	P28336	False	NMBR_HUMAN		CPI-SS0E0E14A93	0.003	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NMBR	P28336	False	NMBR_HUMAN		CPI-SS0EAF7B072	0.003	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS03E7FB333	0.08	0.11	0.078	0.0	0.053	0.102	0.026	0.0	0.031	0.0	0.003	0.0	0.0	0.127	0.004	0.387	0.0	0.097	0.01	0.0	0.117	0.054	0.006	0.0	0.0
TFRC	P02786	False	TFR1_HUMAN		CPI-SS0FF0C7449	0.011	0.011	0.0	0.0	0.096	0.05	0.0	0.164	0.059	0.135	0.099	0.134	0.1	0.105	0.132	0.187	0.043	0.165	0.035	0.0	0.021	0.084	0.0	0.098	0.069
TFRC	P02786	False	TFR1_HUMAN		CPI-SS0E0098222	0.011	0.011	0.0	0.0	0.096	0.05	0.0	0.164	0.059	0.135	0.099	0.134	0.1	0.105	0.132	0.187	0.043	0.165	0.035	0.0	0.021	0.084	0.0	0.098	0.069
MET	P08581	False	MET_HUMAN		CPI-SS0109FE6AE	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.312	0.512	0.209	0.047	0.0	0.191	0.0	0.155	0.0	0.0	0.0	0.0	0.006	0.0	0.005
MST1R	Q04912	False	RON_HUMAN		CPI-SS03EACE0E0	0.014	0.045	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.016	0.014	0.0	0.06	0.004	0.0	0.007	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.006	0.0
KIR3DL1	P43629	False	KI3L1_HUMAN		CPI-SS0CBAA9BCC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.022
KIR3DL1	P43629	False	KI3L1_HUMAN		CPI-SS048242083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.022
KIR3DL2	P43630	False	KI3L2_HUMAN		CPI-SS0987A89AE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.141	0.337	0.0	0.0	0.0	0.006	0.042
KIR3DL2	P43630	False	KI3L2_HUMAN		CPI-SS0BDD10277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.141	0.337	0.0	0.0	0.0	0.006	0.042
KIR2DL1	P43626	False	KI2L1_HUMAN		CPI-SS0ABD11350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	1.071	0.0	0.0	0.0	0.0	0.017
KIR2DL3	P43628	False	KI2L3_HUMAN		CPI-SS0917CBD53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.106	0.0	0.0	0.0	0.0	0.0	0.021
KLRC1	P26715	False	NKG2A_HUMAN		CPI-SS03EF699C7	0.002	0.019	0.0	0.0	0.0	0.01	0.0	0.056	0.0	0.009	0.0	0.0	0.0	0.003	0.004	0.013	0.0	0.0	0.849	0.0	0.0	0.0	0.0	0.012	0.168
KLRC2	P26717	False	NKG2C_HUMAN		CPI-SS0C4FA643F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029
KLRK1	P26718	False	NKG2D_HUMAN		CPI-SS03339363E	0.0	0.004	0.0	0.0	0.0	0.003	0.0	0.04	0.075	0.0	0.019	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.117	0.0	0.0	0.0	0.0	0.005	0.112
LILRB1	Q8NHL6	False	LIRB1_HUMAN		CPI-SS00150FB64	0.0	0.012	0.224	0.562	0.0	0.0	0.0	0.0	0.141	0.345	0.0	0.032	0.036	0.002	0.362	0.0	0.561	0.008	0.0	0.0	0.0	0.0	0.052	0.0	0.018
LILRB1	Q8NHL6	False	LIRB1_HUMAN		CPI-SS05CE87F88	0.0	0.012	0.224	0.562	0.0	0.0	0.0	0.0	0.141	0.345	0.0	0.032	0.036	0.002	0.362	0.0	0.561	0.008	0.0	0.0	0.0	0.0	0.052	0.0	0.018
TMEM219	Q86XT9	False	TM219_HUMAN		CPI-SS099ACF7FB	1.011	0.941	0.516	0.0	0.708	0.94	1.001	0.501	1.032	0.811	1.047	0.957	1.085	0.899	1.034	1.183	1.252	0.686	0.347	0.489	0.478	0.637	0.501	0.541	0.459
ITGAL	P20701	False	ITAL_HUMAN		CPI-SS0E9A581F8	0.013	0.038	0.0	0.0	0.012	0.013	0.0	0.248	0.144	0.157	0.044	0.0	0.0	0.006	0.093	0.014	0.106	0.0	0.213	0.426	0.0	0.04	0.082	0.305	0.338
SPN	P16150	False	LEUK_HUMAN		CPI-SS09C4FCB90	0.021	0.011	0.0	0.0	0.003	0.019	0.044	0.458	0.262	0.277	0.037	0.0	0.023	0.013	0.282	0.014	0.242	0.0	0.455	0.937	0.0	0.027	0.069	0.336	0.424
ICOS	Q9Y6W8	False	ICOS_HUMAN		CPI-SS0E4B1484B	0.0	0.044	0.0	0.0	0.025	0.018	0.044	0.506	0.013	0.029	0.034	0.0	0.0	0.013	0.006	0.009	0.0	0.0	0.105	0.0	0.0	0.045	0.015	0.374	0.403
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0E41702C1	0.033	0.035	0.0	0.0	0.116	0.092	0.039	0.014	0.0	0.008	0.075	0.125	0.032	0.107	0.01	0.463	0.0	0.195	0.0	0.0	0.066	0.085	0.005	0.009	0.0
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0579FA162	0.033	0.035	0.0	0.0	0.116	0.092	0.039	0.014	0.0	0.008	0.075	0.125	0.032	0.107	0.01	0.463	0.0	0.195	0.0	0.0	0.066	0.085	0.005	0.009	0.0
IGF2R	P11717	False	MPRI_HUMAN		CPI-SS042A6F835	0.124	0.086	0.0	0.0	0.104	0.146	0.314	0.105	0.09	0.235	0.14	0.176	0.26	0.039	0.222	0.096	0.094	0.04	0.014	0.376	0.155	0.186	0.093	0.088	0.058
IGFLR1	Q9H665	False	IGFR1_HUMAN		CPI-SS00ABEE10B	0.007	0.006	0.144	0.0	0.002	0.002	0.0	0.156	0.303	0.274	0.027	0.034	0.0	0.001	0.267	0.004	0.346	0.0	0.089	0.249	0.0	0.0	0.118	0.13	0.199
IGFLR1	Q9H665	False	IGFR1_HUMAN		CPI-SS08EDE5442	0.007	0.006	0.144	0.0	0.002	0.002	0.0	0.156	0.303	0.274	0.027	0.034	0.0	0.001	0.267	0.004	0.346	0.0	0.089	0.249	0.0	0.0	0.118	0.13	0.199
IGFLR1	Q9H665	False	IGFR1_HUMAN		CPI-SS0327E1782	0.007	0.006	0.144	0.0	0.002	0.002	0.0	0.156	0.303	0.274	0.027	0.034	0.0	0.001	0.267	0.004	0.346	0.0	0.089	0.249	0.0	0.0	0.118	0.13	0.199
IL13RA2	Q14627	False	I13R2_HUMAN		CPI-SS066FBE098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.1	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXFP4	Q8TDU9	False	RL3R2_HUMAN		CPI-SS0C1348C3F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD46	P15529	False	MCP_HUMAN		CPI-SS015B87133	0.411	0.413	0.156	0.0	0.2	0.179	0.228	0.185	0.066	0.25	0.45	0.602	0.427	0.552	0.227	0.62	0.238	0.288	0.237	0.0	0.319	0.307	0.12	0.212	0.236
VASN	Q6EMK4	False	VASN_HUMAN		CPI-SS0EDD8CDD4	0.126	0.088	0.0	0.0	0.541	0.404	0.0	0.014	0.087	0.0	0.04	0.171	0.0	0.149	0.0	0.025	0.028	0.417	0.017	0.0	0.681	0.766	0.015	0.011	0.004
VASN	Q6EMK4	False	VASN_HUMAN		CPI-SS02EEA092C	0.126	0.088	0.0	0.0	0.541	0.404	0.0	0.014	0.087	0.0	0.04	0.171	0.0	0.149	0.0	0.025	0.028	0.417	0.017	0.0	0.681	0.766	0.015	0.011	0.004
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS087B53ABF	0.002	0.0	0.0	0.0	0.231	0.217	0.0	0.0	0.0	0.0	0.025	0.03	0.046	0.001	0.0	0.0	0.0	0.111	0.0	0.0	0.096	0.161	0.0	0.0	0.0
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS0E292C126	0.052	0.048	0.212	0.0	0.034	0.02	0.089	1.117	0.311	0.051	0.076	0.081	0.047	0.029	0.035	0.046	0.06	0.021	0.179	0.173	0.0	0.0	0.228	0.727	0.947
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SS0A5AFF451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.006	0.032
LILRB4	Q8NHJ6	False	LIRB4_HUMAN		CPI-SS067BA9202	0.0	0.02	0.0	0.0	0.003	0.004	0.0	0.0	0.637	0.848	0.0	0.0	0.0	0.001	1.086	0.0	0.513	0.0	0.0	0.0	0.0	0.018	0.036	0.0	0.012
GPR143	P51810	False	GP143_HUMAN		CPI-CS034170CC8	0.002	0.006	0.0	0.0	0.006	0.009	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.033	0.0	0.025	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HAVCR2	Q8TDQ0	False	HAVR2_HUMAN		CPI-SS0E23CEB91	0.008	0.03	0.0	0.0	0.007	0.007	0.0	0.42	0.536	0.35	0.038	0.0	0.0	0.007	0.764	0.005	0.516	0.007	0.211	0.286	0.0	0.031	0.066	0.082	0.529
P4HB	P07237	False	PDIA1_HUMAN		CPI-SS0CE693E3E	0.778	0.949	0.893	0.463	1.018	1.523	0.98	1.221	1.172	1.084	0.843	1.036	1.031	1.344	1.193	1.362	0.972	1.128	0.791	0.589	1.209	0.871	1.086	0.616	0.766
LEPR	P48357	False	LEPR_HUMAN		CPI-SS066FE05CA	0.015	0.004	0.0	0.0	0.091	0.077	0.0	0.0	0.013	0.004	0.165	0.254	0.156	0.005	0.006	0.002	0.013	0.0	0.0	0.0	0.0	0.031	0.056	0.0	0.0
SIGLEC1	Q9BZZ2	False	SN_HUMAN		CPI-SS02A170A99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.066	0.008	0.0	0.0	0.0	0.0	0.252	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS0891F5216	0.0	0.0	0.182	0.463	0.003	0.004	0.0	0.038	0.03	0.209	0.228	0.104	0.217	0.0	0.086	0.004	0.14	0.0	0.207	0.0	0.0	0.0	0.069	0.163	0.05
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS0C4ABE334	0.0	0.0	0.182	0.463	0.003	0.004	0.0	0.038	0.03	0.209	0.228	0.104	0.217	0.0	0.086	0.004	0.14	0.0	0.207	0.0	0.0	0.0	0.069	0.163	0.05
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS0150916A7	0.0	0.0	0.182	0.463	0.003	0.004	0.0	0.038	0.03	0.209	0.228	0.104	0.217	0.0	0.086	0.004	0.14	0.0	0.207	0.0	0.0	0.0	0.069	0.163	0.05
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS048E474A5	0.0	0.0	0.182	0.463	0.003	0.004	0.0	0.038	0.03	0.209	0.228	0.104	0.217	0.0	0.086	0.004	0.14	0.0	0.207	0.0	0.0	0.0	0.069	0.163	0.05
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS0C89AD6A7	0.0	0.0	0.182	0.463	0.003	0.004	0.0	0.038	0.03	0.209	0.228	0.104	0.217	0.0	0.086	0.004	0.14	0.0	0.207	0.0	0.0	0.0	0.069	0.163	0.05
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS0C1CAC8F7	0.0	0.0	0.182	0.463	0.003	0.004	0.0	0.038	0.03	0.209	0.228	0.104	0.217	0.0	0.086	0.004	0.14	0.0	0.207	0.0	0.0	0.0	0.069	0.163	0.05
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS087E1C654	0.0	0.0	0.182	0.463	0.003	0.004	0.0	0.038	0.03	0.209	0.228	0.104	0.217	0.0	0.086	0.004	0.14	0.0	0.207	0.0	0.0	0.0	0.069	0.163	0.05
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS0215886EA	0.0	0.0	0.182	0.463	0.003	0.004	0.0	0.038	0.03	0.209	0.228	0.104	0.217	0.0	0.086	0.004	0.14	0.0	0.207	0.0	0.0	0.0	0.069	0.163	0.05
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS066F8F865	0.0	0.0	0.182	0.463	0.003	0.004	0.0	0.038	0.03	0.209	0.228	0.104	0.217	0.0	0.086	0.004	0.14	0.0	0.207	0.0	0.0	0.0	0.069	0.163	0.05
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS01FC3CF4D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.019	0.0	0.02	0.0	0.0	0.0	0.0	0.005	0.007
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS0A0F970F5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.019	0.0	0.02	0.0	0.0	0.0	0.0	0.005	0.007
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS08225A985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.019	0.0	0.02	0.0	0.0	0.0	0.0	0.005	0.007
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS058C0BB88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.019	0.0	0.02	0.0	0.0	0.0	0.0	0.005	0.007
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS0208210C9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.019	0.0	0.02	0.0	0.0	0.0	0.0	0.005	0.007
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS077A507B6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.019	0.0	0.02	0.0	0.0	0.0	0.0	0.005	0.007
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS0E87D8FFA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.019	0.0	0.02	0.0	0.0	0.0	0.0	0.005	0.007
CD2	P06729	False	CD2_HUMAN		CPI-SS029C16DCA	0.057	0.018	0.0	0.0	0.078	0.106	0.044	2.023	0.456	0.226	0.134	0.114	0.024	0.04	0.05	0.134	0.159	0.015	0.998	0.638	0.039	0.108	0.143	1.79	2.084
TDGF1	P13385	False	TDGF1_HUMAN		CPI-SS033A27302	0.003	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.056	0.0	0.01	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THRB	P10828	False	THB_HUMAN		CPI-CS0245870E9	0.005	0.006	0.0	0.0	0.155	0.092	0.0	0.0	0.0	0.008	0.02	0.0	0.0	0.05	0.002	0.13	0.0	0.07	0.0	0.0	0.0	0.022	0.0	0.0	0.0
THRB	P10828	False	THB_HUMAN		CPI-CS0C2BD6C6B	0.005	0.006	0.0	0.0	0.155	0.092	0.0	0.0	0.0	0.008	0.02	0.0	0.0	0.05	0.002	0.13	0.0	0.07	0.0	0.0	0.0	0.022	0.0	0.0	0.0
GLG1	Q92896	False	GSLG1_HUMAN		CPI-SS04F90EE0D	0.241	0.188	0.126	0.0	0.525	0.533	0.137	0.214	0.199	0.272	0.229	0.42	0.314	0.157	0.224	0.252	0.204	0.367	0.203	0.205	0.508	0.244	0.145	0.241	0.282
MCHR1	Q99705	False	MCHR1_HUMAN		CPI-SS0362EFFDE	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALK	Q9UM73	False	ALK_HUMAN		CPI-SS012AFC842	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALK	Q9UM73	False	ALK_HUMAN		CPI-SS05D7900BF	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTPRZ1	P23471	False	PTPRZ_HUMAN		CPI-SS027E12A36	0.01	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTPRZ1	P23471	False	PTPRZ_HUMAN		CPI-SS04E690D72	0.01	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROBO3	Q96MS0	False	ROBO3_HUMAN		CPI-SS02B2C16ED	0.005	0.003	0.0	0.0	0.023	0.056	0.045	0.0	0.016	0.045	0.141	0.051	0.154	0.076	0.071	0.024	0.017	0.154	0.0	0.0	0.026	0.015	0.0	0.002	0.004
DCC	P43146	False	DCC_HUMAN		CPI-SS04F1CBF06	0.006	0.007	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNC5A	Q6ZN44	False	UNC5A_HUMAN		CPI-SS0503D8A55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNC5B	Q8IZJ1	False	UNC5B_HUMAN		CPI-SS00C9DE87A	0.0	0.0	0.0	0.0	0.078	0.387	0.0	0.0	0.013	0.021	0.03	0.213	0.254	0.004	0.047	0.001	0.1	0.053	0.0	0.0	0.026	0.032	0.006	0.0	0.0
UNC5B	Q8IZJ1	False	UNC5B_HUMAN		CPI-SS0C72D53A2	0.0	0.0	0.0	0.0	0.078	0.387	0.0	0.0	0.013	0.021	0.03	0.213	0.254	0.004	0.047	0.001	0.1	0.053	0.0	0.0	0.026	0.032	0.006	0.0	0.0
UNC5C	O95185	False	UNC5C_HUMAN		CPI-SS07660BCA2	0.0	0.003	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.003	0.0	0.0	0.0	0.054	0.0	0.0	0.0	0.029	0.0	0.0	0.0
OXTR	P30559	False	OXYR_HUMAN		CPI-SS04B547174	0.026	0.021	0.0	0.0	0.007	0.036	0.0	0.009	0.0	0.0	0.025	0.0	0.078	0.009	0.015	0.004	0.0	1.544	0.023	0.0	0.0	0.018	0.026	0.011	0.0
AVPR1A	P37288	False	V1AR_HUMAN		CPI-SS0E8F8E4F1	0.0	0.0	0.0	0.0	0.022	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.183	0.467	0.0	0.0	0.0
AVPR1B	P47901	False	V1BR_HUMAN		CPI-SS03142ADA9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AVPR2	P30518	False	V2R_HUMAN		CPI-SS0A5B111F1	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.453	0.057	0.322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NTSR1	P30989	False	NTR1_HUMAN		CPI-SS06C93E09A	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.017
SLC22A17	Q8WUG5	False	S22AH_HUMAN		CPI-SS0D5A3EC0A	0.038	0.007	0.0	0.0	0.285	0.268	0.045	0.0	0.0	0.0	0.067	0.163	0.154	0.089	0.004	0.287	0.029	0.325	0.0	0.0	0.112	0.192	0.067	0.022	0.014
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS052127A00	0.0	0.0	0.0	0.0	0.095	0.118	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.032	0.02
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS0BE3867AB	0.0	0.0	0.0	0.0	0.095	0.118	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.032	0.02
NMUR1	Q9HB89	False	NMUR1_HUMAN		CPI-SS018BD4882	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.024	0.543	0.0	0.033	0.0	0.0	0.012
NTRK3	Q16288	False	NTRK3_HUMAN		CPI-SS05162C56B	0.012	0.003	0.0	0.0	0.031	0.022	0.068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.005	0.0	0.022	0.0	0.0	0.075	0.046	0.0	0.0	0.0
NTRK3	Q16288	False	NTRK3_HUMAN		CPI-SS01D36DDFA	0.012	0.003	0.0	0.0	0.031	0.022	0.068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.005	0.0	0.022	0.0	0.0	0.075	0.046	0.0	0.0	0.0
CD200R1	Q8TD46	False	MO2R1_HUMAN		CPI-SS0A9E884E0	0.002	0.0	0.0	0.0	0.004	0.0	0.0	0.037	0.014	0.083	0.0	0.0	0.0	0.001	0.049	0.0	0.112	0.0	0.038	0.0	0.0	0.0	0.016	0.052	0.108
VIPR2	P41587	False	VIPR2_HUMAN		CPI-SS02CCE14A7	0.0	0.006	0.0	0.0	0.068	0.12	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.002	0.0	0.011	0.0	0.036	0.094	0.0	0.0	0.011	0.019	0.0	0.015
VIPR2	P41587	False	VIPR2_HUMAN		CPI-SS0CB25BBAE	0.0	0.006	0.0	0.0	0.068	0.12	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.002	0.0	0.011	0.0	0.036	0.094	0.0	0.0	0.011	0.019	0.0	0.015
VIPR2	P41587	False	VIPR2_HUMAN		CPI-SS05B60E59C	0.0	0.006	0.0	0.0	0.068	0.12	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.002	0.0	0.011	0.0	0.036	0.094	0.0	0.0	0.011	0.019	0.0	0.015
ADCYAP1R1	P41586	False	PACR_HUMAN		CPI-SS0133239EA	0.0	0.0	0.0	0.0	0.057	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097	0.0	0.0	0.0
ADCYAP1R1	P41586	False	PACR_HUMAN		CPI-SS06102CC06	0.0	0.0	0.0	0.0	0.057	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097	0.0	0.0	0.0
